Date,AAPL,BA,DIS,IBM,KO,MSFT
2014-08-06,23.739999771118164,118.33999633789062,86.58999633789062,185.97000122070312,39.91999816894531,42.7400016784668
2014-08-07,23.6200008392334,119.83999633789062,85.51000213623047,184.3000030517578,39.349998474121094,43.22999954223633
2014-08-08,23.684999465942386,120.62999725341795,86.8499984741211,186.6300048828125,39.45000076293945,43.20000076293945
2014-08-11,23.997499465942386,120.8000030517578,87.5,187.47000122070312,39.56999969482422,43.20000076293945
2014-08-12,23.99250030517578,120.47000122070312,87.20999908447266,187.33999633789062,39.68000030517578,43.52000045776367
2014-08-13,24.309999465942386,121.9800033569336,87.5999984741211,187.9499969482422,39.93999862670898,44.08000183105469
2014-08-14,24.375,124.11000061035156,88.61000061035156,187.8800048828125,40.18000030517578,44.27000045776367
2014-08-15,24.4950008392334,123.16000366210938,89.27999877929688,187.3800048828125,40.88000106811523,44.790000915527344
2014-08-18,24.790000915527344,124.9800033569336,89.97000122070312,189.3600006103516,41.349998474121094,45.11000061035156
2014-08-19,25.13249969482422,125.58000183105469,90.08999633789062,190.07000732421875,41.2599983215332,45.33000183105469
2014-08-20,25.14249992370605,127.3499984741211,89.83999633789062,190.1000061035156,41.25,44.95000076293945
2014-08-21,25.145000457763672,127.5,90.37999725341795,191.22999572753903,41.40999984741211,45.22000122070313
2014-08-22,25.32999992370605,127.45999908447266,90.48999786376952,190.41000366210938,41.11999893188477,45.1500015258789
2014-08-25,25.38500022888184,128.33000183105472,90.37999725341795,191.16000366210938,41.40999984741211,45.16999816894531
2014-08-26,25.22249984741211,128.60000610351562,90.0199966430664,192.9900054931641,41.599998474121094,45.0099983215332
2014-08-27,25.53249931335449,128.19999694824222,90.37000274658205,192.25,41.599998474121094,44.86999893188477
2014-08-28,25.5625,127.11000061035156,90.2300033569336,192.0,41.63000106811523,44.88000106811523
2014-08-29,25.625,126.8000030517578,89.87999725341797,192.3000030517578,41.72000122070313,45.43000030517578
2014-09-02,25.82500076293945,125.4800033569336,90.8000030517578,191.55999755859372,41.63999938964844,45.09000015258789
2014-09-03,24.73500061035156,125.94000244140624,90.94000244140624,191.9499969482422,41.77999877929688,44.959999084472656
2014-09-04,24.53000068664551,125.45999908447266,90.13999938964844,190.67999267578125,41.86999893188477,45.2599983215332
2014-09-05,24.74250030517578,124.69000244140624,90.94000244140624,191.1999969482422,41.84000015258789,45.90999984741211
2014-09-08,24.59000015258789,127.9800033569336,90.55999755859376,190.13999938964844,41.77999877929688,46.47000122070313
2014-09-09,24.497499465942386,128.21000671386722,89.5999984741211,189.9900054931641,41.93999862670898,46.7599983215332
2014-09-10,25.25,128.22000122070312,89.5199966430664,191.5399932861328,42.16999816894531,46.84000015258789
2014-09-11,25.357500076293945,127.63999938964844,89.97000122070312,191.72000122070312,41.95000076293945,47.0
2014-09-12,25.415000915527344,126.9499969482422,89.66999816894531,191.27999877929688,41.459999084472656,46.70000076293945
2014-09-15,25.40749931335449,126.30999755859376,90.08000183105469,191.80999755859372,41.5,46.2400016784668
2014-09-16,25.21500015258789,127.31999969482422,90.2699966430664,192.9600067138672,41.63999938964844,46.7599983215332
2014-09-17,25.395000457763672,127.76000213623048,90.33000183105469,192.8000030517578,41.61000061035156,46.52000045776367
2014-09-18,25.44750022888184,128.58000183105472,90.33999633789062,193.75,41.790000915527344,46.68000030517578
2014-09-19,25.239999771118164,129.35000610351562,90.48999786376952,194.0,42.04999923706055,47.52000045776367
2014-09-22,25.26499938964844,128.61000061035156,89.29000091552734,193.1100006103516,42.22000122070313,47.06000137329102
2014-09-23,25.65999984741211,127.37999725341795,88.30999755859375,191.6199951171875,41.88999938964844,46.56000137329102
2014-09-24,25.4375,128.58000183105472,89.44999694824219,192.30999755859372,42.27000045776367,47.08000183105469
2014-09-25,24.46750068664551,127.13999938964844,88.06999969482422,189.00999450683597,41.77999877929688,46.040000915527344
2014-09-26,25.1875,128.69000244140622,88.73999786376953,190.05999755859372,42.20000076293945,46.40999984741211
2014-09-29,25.02750015258789,128.77000427246094,88.83000183105469,189.63999938964844,42.25,46.43999862670898
2014-09-30,25.1875,127.37999725341795,89.02999877929688,189.8300018310547,42.65999984741211,46.36000061035156
2014-10-01,24.795000076293945,124.66999816894531,87.48999786376953,187.1699981689453,42.7400016784668,45.9000015258789
2014-10-02,24.97500038146973,124.16999816894531,86.79000091552734,186.91000366210938,42.65999984741211,45.7599983215332
2014-10-03,24.90500068664551,126.36000061035156,88.44999694824219,188.6699981689453,43.0,46.09000015258789
2014-10-06,24.90500068664551,126.26000213623048,88.55999755859375,189.0399932861328,43.599998474121094,46.09000015258789
2014-10-07,24.6875,123.31999969482422,87.11000061035156,185.7100067138672,43.91999816894531,45.52999877929688
2014-10-08,25.20000076293945,124.9800033569336,88.11000061035156,189.3600006103516,44.54999923706055,46.77999877929688
2014-10-09,25.2549991607666,122.76000213623048,85.70999908447266,186.4199981689453,43.86999893188477,45.849998474121094
2014-10-10,25.1825008392334,121.5,86.2699966430664,185.92999267578125,44.47000122070313,44.02999877929688
2014-10-13,24.95249938964844,120.4499969482422,83.91000366210938,183.5200042724609,44.06999969482422,43.650001525878906
2014-10-14,24.6875,122.29000091552734,84.13999938964844,183.8000030517578,43.63999938964844,43.72999954223633
2014-10-15,24.38500022888184,120.19000244140624,82.08000183105469,181.75,43.22999954223633,43.22000122070313
2014-10-16,24.065000534057614,120.29000091552734,81.73999786376953,179.83999633789062,42.560001373291016,42.7400016784668
2014-10-17,24.417499542236328,123.23999786376952,83.83000183105469,182.0500030517578,42.88000106811523,43.63000106811523
2014-10-20,24.940000534057614,124.30999755859376,85.5199966430664,169.10000610351562,43.290000915527344,44.08000183105469
2014-10-21,25.61750030517578,127.12000274658205,87.54000091552734,163.22999572753906,40.68000030517578,44.88000106811523
2014-10-22,25.747499465942386,121.4499969482422,87.0999984741211,161.7899932861328,40.61999893188477,44.38000106811523
2014-10-23,26.207500457763672,122.02999877929688,87.98999786376953,162.17999267578125,40.86000061035156,45.02000045776367
2014-10-24,26.30500030517578,122.23999786376952,88.61000061035156,162.0800018310547,41.02999877929688,46.13000106811523
2014-10-27,26.27750015258789,122.12000274658205,88.44999694824219,161.8699951171875,40.7599983215332,45.90999984741211
2014-10-28,26.684999465942386,123.61000061035156,89.93000030517578,163.60000610351562,40.560001373291016,46.4900016784668
2014-10-29,26.834999084472656,123.08000183105469,89.52999877929688,163.4600067138672,40.959999084472656,46.61999893188477
2014-10-30,26.7450008392334,123.81999969482422,90.22000122070312,164.35000610351562,41.400001525878906,46.04999923706055
2014-10-31,27.0,124.91000366210938,91.37999725341795,164.39999389648438,41.88000106811523,46.95000076293945
2014-11-03,27.35000038146973,126.02999877929688,91.70999908447266,164.36000061035156,41.810001373291016,47.43999862670898
2014-11-04,27.149999618530273,125.83999633789062,90.3499984741211,162.64999389648438,41.81999969482422,47.56999969482422
2014-11-05,27.21500015258789,124.22000122070312,91.0,161.82000732421875,42.310001373291016,47.86000061035156
2014-11-06,27.17499923706055,124.58000183105469,92.0,161.4600067138672,42.290000915527344,48.70000076293945
2014-11-07,27.252500534057614,124.4499969482422,90.0,162.07000732421875,42.31999969482422,48.68000030517578
2014-11-10,27.207500457763672,124.63999938964844,89.77999877929688,163.49000549316406,42.38999938964844,48.88999938964844
2014-11-11,27.42499923706055,125.36000061035156,89.9800033569336,163.3000030517578,42.5099983215332,48.86999893188477
2014-11-12,27.8125,125.87000274658205,89.9000015258789,161.9199981689453,42.709999084472656,48.77999877929688
2014-11-13,28.20499992370605,128.52999877929688,90.48999786376952,162.7899932861328,42.790000915527344,49.61000061035156
2014-11-14,28.545000076293945,128.86000061035156,90.8000030517578,164.16000366210938,42.72999954223633,49.58000183105469
2014-11-17,28.497499465942386,128.41999816894528,90.41000366210938,164.16000366210938,42.91999816894531,49.459999084472656
2014-11-18,28.86750030517578,130.66000366210938,90.27999877929688,161.88999938964844,43.52999877929688,48.7400016784668
2014-11-19,28.667499542236328,131.61000061035156,89.81999969482422,161.42999267578125,44.22000122070313,48.22000122070313
2014-11-20,29.07749938964844,131.69999694824222,88.9000015258789,160.63999938964844,44.25,48.70000076293945
2014-11-21,29.11750030517578,132.77999877929688,88.95999908447266,160.9199981689453,44.5,47.97999954223633
2014-11-24,29.65749931335449,134.61000061035156,90.58000183105469,162.14999389648438,44.27000045776367,47.59000015258789
2014-11-25,29.399999618530273,134.80999755859378,91.6500015258789,161.75999450683594,44.43000030517578,47.47000122070313
2014-11-26,29.75,134.77999877929688,91.91999816894531,161.9499969482422,44.290000915527344,47.75
2014-11-28,29.732500076293945,134.36000061035156,92.51000213623048,162.1699981689453,44.83000183105469,47.81000137329102
2014-12-01,28.76749992370605,132.38999938964844,92.6999969482422,161.5399932861328,44.54999923706055,48.61999893188477
2014-12-02,28.65749931335449,132.27999877929688,93.47000122070312,162.6699981689453,44.540000915527344,48.459999084472656
2014-12-03,28.982500076293945,131.97000122070312,93.11000061035156,164.52000427246094,43.79999923706055,48.08000183105469
2014-12-04,28.872499465942386,131.32000732421878,93.2300033569336,164.0500030517578,43.5,48.84000015258789
2014-12-05,28.75,132.21000671386722,93.76000213623048,163.27000427246094,43.52999877929688,48.41999816894531
2014-12-08,28.10000038146973,130.27999877929688,93.8000030517578,161.86000061035156,43.13999938964844,47.70000076293945
2014-12-09,28.53000068664551,129.66000366210938,92.94000244140624,162.99000549316406,42.040000915527344,47.59000015258789
2014-12-10,27.98749923706055,124.63999938964844,91.62999725341795,160.50999450683594,41.599998474121094,46.9000015258789
2014-12-11,27.90500068664551,123.37000274658205,91.75,161.07000732421875,41.52999877929688,47.16999816894531
2014-12-12,27.4325008392334,120.7699966430664,91.48999786376952,155.3800048828125,40.90999984741211,46.95000076293945
2014-12-15,27.0575008392334,122.08000183105469,90.9000015258789,153.05999755859375,40.56999969482422,46.66999816894531
2014-12-16,26.6875,124.25,90.16999816894531,151.41000366210938,40.38999938964844,45.15999984741211
2014-12-17,27.352500915527344,125.05999755859376,91.37999725341795,151.92999267578125,41.54999923706055,45.7400016784668
2014-12-18,28.16250038146973,125.66999816894531,92.61000061035156,157.67999267578125,42.38999938964844,47.52000045776367
2014-12-19,27.94499969482422,126.2300033569336,92.88999938964844,158.50999450683594,41.95000076293945,47.65999984741211
2014-12-22,28.23500061035156,128.22000122070312,94.1999969482422,161.44000244140625,42.349998474121094,47.97999954223633
2014-12-23,28.13500022888184,130.02999877929688,94.69000244140624,162.24000549316406,42.97000122070313,48.45000076293945
2014-12-24,28.002500534057614,131.24000549316406,94.41999816894531,161.82000732421875,42.93999862670898,48.13999938964844
2014-12-26,28.497499465942386,131.6300048828125,95.02999877929688,162.33999633789062,42.959999084472656,47.88000106811523
2014-12-29,28.477500915527344,132.28999328613278,95.5,160.50999450683594,42.86000061035156,47.45000076293945
2014-12-30,28.1299991607666,131.83000183105472,94.6999969482422,160.0500030517578,42.7599983215332,47.02000045776367
2014-12-31,27.59499931335449,129.97999572753906,94.19000244140624,160.44000244140625,42.22000122070313,46.45000076293945
2015-01-02,27.332500457763672,129.94999694824222,93.75,162.05999755859375,42.13999938964844,46.7599983215332
2015-01-05,26.5625,129.05000305175778,92.37999725341795,159.50999450683594,42.13999938964844,46.33000183105469
2015-01-06,26.565000534057614,127.52999877929688,91.88999938964844,156.07000732421875,42.459999084472656,45.6500015258789
2015-01-07,26.9375,129.50999450683594,92.83000183105469,155.0500030517578,42.9900016784668,46.22999954223633
2015-01-08,27.97249984741211,131.80000305175778,93.79000091552734,158.4199981689453,43.5099983215332,47.59000015258789
2015-01-09,28.002500534057614,131.53999328613278,94.25,159.11000061035156,43.02999877929688,47.18999862670898
2015-01-12,27.3125,130.8699951171875,94.45999908447266,156.44000244140625,42.63999938964844,46.599998474121094
2015-01-13,27.55500030517578,131.16999816894528,95.19000244140624,156.80999755859375,42.63000106811523,46.36000061035156
2015-01-14,27.45000076293945,130.3800048828125,94.2300033569336,155.8000030517578,42.560001373291016,45.959999084472656
2015-01-15,26.70499992370605,130.13999938964844,94.3499984741211,154.57000732421875,42.38000106811523,45.47999954223633
2015-01-16,26.497499465942386,130.77999877929688,95.18000030517578,157.13999938964844,42.52999877929688,46.2400016784668
2015-01-20,27.18000030517578,131.22000122070312,94.73999786376952,156.9499969482422,43.15999984741211,46.38999938964844
2015-01-21,27.38750076293945,132.41000366210938,94.16999816894531,152.08999633789062,43.36000061035156,45.91999816894531
2015-01-22,28.10000038146973,135.63999938964844,95.1500015258789,155.38999938964844,43.77999877929688,47.13000106811523
2015-01-23,28.2450008392334,134.6199951171875,94.72000122070312,155.8699951171875,43.310001373291016,47.18000030517578
2015-01-26,28.274999618530273,134.07000732421878,94.97000122070312,156.36000061035156,43.0,47.0099983215332
2015-01-27,27.28499984741211,132.47999572753906,93.97000122070312,153.6699981689453,42.38999938964844,42.65999984741211
2015-01-28,28.82749938964844,139.63999938964844,92.66999816894531,151.5500030517578,41.91999816894531,41.18999862670898
2015-01-29,29.72500038146973,147.77999877929688,93.22000122070312,155.47999572753906,42.099998474121094,42.0099983215332
2015-01-30,29.290000915527344,145.3699951171875,90.95999908447266,153.30999755859375,41.16999816894531,40.400001525878906
2015-02-02,29.65749931335449,146.25999450683594,91.93000030517578,154.66000366210938,41.59000015258789,41.27999877929688
2015-02-03,29.66250038146973,147.33999633789062,94.0999984741211,158.47000122070312,41.63000106811523,41.599998474121094
2015-02-04,29.88999938964844,147.22000122070312,101.27999877929688,156.9600067138672,41.68000030517578,41.84000015258789
2015-02-05,29.98500061035156,148.60000610351562,102.63999938964844,157.91000366210938,41.790000915527344,42.45000076293945
2015-02-06,29.732500076293945,148.0,102.0199966430664,156.72000122070312,41.45000076293945,42.40999984741211
2015-02-09,29.93000030517578,147.5800018310547,101.7300033569336,155.75,41.22999954223633,42.36000061035156
2015-02-10,30.5049991607666,148.0399932861328,101.91999816894531,158.55999755859375,42.400001525878906,42.599998474121094
2015-02-11,31.21999931335449,147.9199981689453,101.87000274658205,158.1999969482422,42.36999893188477,42.38000106811523
2015-02-12,31.614999771118164,148.08999633789062,103.58000183105469,158.52000427246094,42.16999816894531,43.09000015258789
2015-02-13,31.770000457763672,149.72999572753906,104.16999816894531,160.39999389648438,41.9900016784668,43.86999893188477
2015-02-17,31.957500457763672,149.9199981689453,104.12000274658205,160.9600067138672,41.810001373291016,43.58000183105469
2015-02-18,32.18000030517578,151.1699981689453,103.86000061035156,162.19000244140625,41.72999954223633,43.52999877929688
2015-02-19,32.112499237060554,153.75,103.88999938964844,163.88999938964844,42.11000061035156,43.5
2015-02-20,32.375,158.30999755859375,104.5500030517578,163.64999389648438,41.97000122070313,43.86000061035156
2015-02-23,33.25,154.74000549316406,104.98999786376952,162.91000366210938,41.849998474121094,44.150001525878906
2015-02-24,33.04249954223633,154.3800048828125,104.66999816894531,164.8300018310547,42.13000106811523,44.09000015258789
2015-02-25,32.197498321533196,153.00999450683594,105.56999969482422,162.80999755859375,42.04999923706055,43.9900016784668
2015-02-26,32.60499954223633,151.72999572753906,104.55999755859376,160.8699951171875,42.459999084472656,44.060001373291016
2015-02-27,32.115001678466804,150.85000610351562,104.08000183105469,161.94000244140625,43.29999923706055,43.849998474121094
2015-03-02,32.272499084472656,153.8000030517578,105.88999938964844,160.47999572753906,43.20000076293945,43.88000106811523
2015-03-03,32.34000015258789,155.57000732421875,106.3499984741211,161.02999877929688,42.95000076293945,43.27999877929688
2015-03-04,32.134998321533196,154.35000610351562,105.56999969482422,159.4199981689453,42.5,43.060001373291016
2015-03-05,31.602500915527344,154.47000122070312,105.02999877929688,161.17999267578125,42.400001525878906,43.11000061035156
2015-03-06,31.649999618530273,153.1199951171875,103.81999969482422,158.5,41.52000045776367,42.36000061035156
2015-03-09,31.78499984741211,154.75,105.26000213623048,160.77000427246094,41.38999938964844,42.849998474121094
2015-03-10,31.127500534057614,152.4199981689453,103.08999633789062,157.80999755859375,40.68999862670898,42.02999877929688
2015-03-11,30.559999465942386,151.1699981689453,102.88999938964844,156.8000030517578,40.099998474121094,41.97999954223633
2015-03-12,31.11249923706055,152.0399932861328,107.16999816894531,157.97999572753906,40.56999969482422,41.02000045776367
2015-03-13,30.897499084472656,151.57000732421875,106.44000244140624,154.27999877929688,39.90999984741211,41.38000106811523
2015-03-16,31.23749923706055,153.6699981689453,107.37000274658205,157.0800018310547,40.290000915527344,41.560001373291016
2015-03-17,31.76000022888184,154.50999450683594,106.95999908447266,156.9600067138672,40.5099983215332,41.70000076293945
2015-03-18,32.11750030517578,155.72999572753906,107.97000122070312,159.80999755859375,40.599998474121094,42.5
2015-03-19,31.875,154.11000061035156,107.37000274658205,159.80999755859375,40.02000045776367,42.290000915527344
2015-03-20,31.47500038146973,154.5,108.43000030517578,162.8800048828125,40.650001525878906,42.88000106811523
2015-03-23,31.802499771118164,152.80999755859375,108.22000122070312,164.6300048828125,40.61999893188477,42.86000061035156
2015-03-24,31.67250061035156,151.64999389648438,107.11000061035156,163.0,40.47000122070313,42.900001525878906
2015-03-25,30.84499931335449,148.22999572753906,105.0,159.1999969482422,40.45000076293945,41.459999084472656
2015-03-26,31.059999465942386,148.1699981689453,105.23999786376952,160.58999633789062,40.349998474121094,41.209999084472656
2015-03-27,30.8125,148.85000610351562,105.4800033569336,160.39999389648438,40.08000183105469,40.97000122070313
2015-03-30,31.59250068664551,152.6999969482422,106.12000274658205,162.6699981689453,40.5099983215332,40.959999084472656
2015-03-31,31.107500076293945,150.0800018310547,104.88999938964844,160.5,40.54999923706055,40.65999984741211
2015-04-01,31.0625,148.63999938964844,105.44000244140624,159.17999267578125,40.68000030517578,40.72000122070313
2015-04-02,31.32999992370605,149.27999877929688,106.0,160.4499969482422,40.68000030517578,40.290000915527344
2015-04-06,31.837499618530273,150.92999267578125,105.62999725341795,162.0399932861328,41.16999816894531,41.54999923706055
2015-04-07,31.502500534057614,152.32000732421875,105.43000030517578,162.07000732421875,41.0099983215332,41.52999877929688
2015-04-08,31.399999618530273,153.36000061035156,106.36000061035156,161.85000610351562,40.88999938964844,41.41999816894531
2015-04-09,31.63999938964844,153.4199981689453,106.7699966430664,162.33999633789062,41.04999923706055,41.47999954223633
2015-04-10,31.774999618530273,154.3800048828125,106.9499969482422,162.86000061035156,40.88000106811523,41.72000122070313
2015-04-13,31.712499618530273,153.24000549316406,106.51000213623048,162.3800048828125,40.70000076293945,41.7599983215332
2015-04-14,31.57500076293945,153.2100067138672,106.66000366210938,162.3000030517578,40.5099983215332,41.650001525878906
2015-04-15,31.69499969482422,152.42999267578125,106.9800033569336,164.1300048828125,40.400001525878906,42.2599983215332
2015-04-16,31.542499542236328,151.97000122070312,108.0999984741211,163.1300048828125,40.599998474121094,42.15999984741211
2015-04-17,31.1875,149.60000610351562,106.69000244140624,160.6699981689453,40.29999923706055,41.61999893188477
2015-04-20,31.899999618530273,152.6699981689453,108.22000122070312,166.16000366210938,40.65999984741211,42.90999984741211
2015-04-21,31.727500915527344,153.3300018310547,107.68000030517578,164.25999450683594,40.77999877929688,42.63999938964844
2015-04-22,32.154998779296875,151.19000244140625,107.94000244140624,165.36000061035156,41.310001373291016,42.9900016784668
2015-04-23,32.41749954223633,149.8699951171875,109.0,170.24000549316406,40.95000076293945,43.34000015258789
2015-04-24,32.56999969482422,148.39999389648438,109.52999877929688,169.77999877929688,40.88999938964844,47.86999893188477
2015-04-27,33.16249847412109,147.8000030517578,110.16000366210938,170.72999572753906,40.83000183105469,48.02999877929688
2015-04-28,32.639999389648445,147.50999450683594,109.91999816894531,173.9199981689453,40.77000045776367,49.15999984741211
2015-04-29,32.15999984741211,146.14999389648438,109.80999755859376,174.39999389648438,40.4900016784668,49.06000137329102
2015-04-30,31.28750038146973,143.33999633789062,108.72000122070312,171.2899932861328,40.560001373291016,48.63999938964844
2015-05-01,32.237499237060554,144.6699981689453,110.5199966430664,173.6699981689453,40.90999984741211,48.65999984741211
2015-05-04,32.174999237060554,144.02000427246094,111.02999877929688,173.97000122070312,40.959999084472656,48.2400016784668
2015-05-05,31.45000076293945,142.91000366210938,110.80999755859376,173.0800018310547,40.75,47.599998474121094
2015-05-06,31.252500534057614,141.0399932861328,109.72000122070312,170.0500030517578,40.65999984741211,46.27999877929688
2015-05-07,31.315000534057614,141.49000549316406,109.26000213623048,170.99000549316406,40.70000076293945,46.70000076293945
2015-05-08,31.90500068664551,145.4600067138672,110.11000061035156,172.67999267578125,40.97999954223633,47.75
2015-05-11,31.57999992370605,145.88999938964844,108.5999984741211,171.1199951171875,40.93999862670898,47.36999893188477
2015-05-12,31.46750068664551,145.42999267578125,109.23999786376952,170.5500030517578,40.68999862670898,47.349998474121094
2015-05-13,31.502500534057614,145.6199951171875,109.19000244140624,172.27999877929688,41.04999923706055,47.63000106811523
2015-05-14,32.237499237060554,147.9600067138672,109.93000030517578,174.0500030517578,41.5,48.72000122070313
2015-05-15,32.192501068115234,146.8800048828125,110.3000030517578,173.25999450683594,41.52000045776367,48.29999923706055
2015-05-18,32.547500610351555,146.7100067138672,110.33000183105469,173.05999755859375,41.31999969482422,48.0099983215332
2015-05-19,32.517501831054695,147.0500030517578,110.55999755859376,173.47999572753906,41.310001373291016,47.58000183105469
2015-05-20,32.514999389648445,146.4199981689453,110.1999969482422,173.75999450683594,41.349998474121094,47.58000183105469
2015-05-21,32.84749984741211,147.35000610351562,110.38999938964844,173.33999633789062,41.22999954223633,47.41999816894531
2015-05-22,33.134998321533196,144.80999755859375,110.26000213623048,172.22000122070312,41.209999084472656,46.9000015258789
2015-05-26,32.404998779296875,142.8000030517578,109.44000244140624,170.1300048828125,40.9900016784668,46.59000015258789
2015-05-27,33.009998321533196,143.0,110.37000274658205,172.0,41.11999893188477,47.61000061035156
2015-05-28,32.94499969482422,142.3300018310547,110.52999877929688,171.7100067138672,41.13999938964844,47.45000076293945
2015-05-29,32.56999969482422,140.52000427246094,110.37000274658205,169.64999389648438,40.959999084472656,46.86000061035156
2015-06-01,32.634998321533196,141.25,110.95999908447266,170.17999267578125,40.93999862670898,47.22999954223633
2015-06-02,32.490001678466804,143.25,110.75,169.64999389648438,40.9900016784668,46.91999816894531
2015-06-03,32.529998779296875,143.80999755859375,111.16999816894531,169.9199981689453,40.86999893188477,46.849998474121094
2015-06-04,32.34000015258789,141.19000244140625,110.3000030517578,168.3800048828125,40.59000015258789,46.36000061035156
2015-06-05,32.16249847412109,140.72999572753906,110.3000030517578,167.39999389648438,40.099998474121094,46.13999938964844
2015-06-08,31.95000076293945,140.63999938964844,109.29000091552734,165.33999633789062,40.15999984741211,45.72999954223633
2015-06-09,31.854999542236328,140.10000610351562,108.5199966430664,165.67999267578125,40.20000076293945,45.6500015258789
2015-06-10,32.220001220703125,141.6199951171875,110.0,168.9199981689453,40.33000183105469,46.61000061035156
2015-06-11,32.147499084472656,142.9600067138672,110.62000274658205,168.77999877929688,40.099998474121094,46.43999862670898
2015-06-12,31.792499542236328,142.8000030517578,109.9499969482422,166.99000549316406,39.959999084472656,45.97000122070313
2015-06-15,31.729999542236328,142.2899932861328,110.18000030517578,166.25999450683594,39.59000015258789,45.47999954223633
2015-06-16,31.899999618530273,142.33999633789062,111.05999755859376,166.83999633789062,40.08000183105469,45.83000183105469
2015-06-17,31.82500076293945,143.42999267578125,111.48999786376952,167.1699981689453,40.27000045776367,45.97000122070313
2015-06-18,31.96999931335449,145.3800048828125,113.22000122070312,168.25,40.650001525878906,46.72000122070313
2015-06-19,31.649999618530273,145.1300048828125,112.62000274658205,166.99000549316406,40.400001525878906,46.099998474121094
2015-06-22,31.90250015258789,145.6999969482422,113.52999877929688,167.72999572753906,40.47999954223633,46.22999954223633
2015-06-23,31.75749969482422,144.42999267578125,114.41000366210938,168.6199951171875,40.38000106811523,45.90999984741211
2015-06-24,32.02750015258789,143.0,113.7699966430664,166.97000122070312,40.18999862670898,45.63999938964844
2015-06-25,31.875,142.4499969482422,114.4499969482422,166.0800018310547,40.02000045776367,45.6500015258789
2015-06-26,31.6875,142.47999572753906,114.98999786376952,165.4600067138672,40.0,45.2599983215332
2015-06-29,31.13249969482422,138.72999572753906,113.0500030517578,162.97000122070312,39.400001525878906,44.36999893188477
2015-06-30,31.357500076293945,138.72000122070312,114.13999938964844,162.66000366210938,39.22999954223633,44.150001525878906
2015-07-01,31.649999618530273,140.72999572753906,115.12999725341795,164.49000549316406,39.5,44.45000076293945
2015-07-02,31.61000061035156,140.21000671386722,114.97000122070312,165.08999633789062,39.4900016784668,44.400001525878906
2015-07-06,31.5,140.52000427246094,115.6999969482422,164.72999572753906,39.41999816894531,44.38999938964844
2015-07-07,31.42250061035156,143.14999389648438,117.0999984741211,165.0,40.25,44.29999923706055
2015-07-08,30.64249992370605,141.9199981689453,115.19000244140624,163.16000366210938,39.86000061035156,44.2400016784668
2015-07-09,30.01749992370605,142.8000030517578,115.5999984741211,163.85000610351562,39.91999816894531,44.52000045776367
2015-07-10,30.81999969482422,144.47999572753906,116.44000244140624,166.9499969482422,40.38999938964844,44.61000061035156
2015-07-13,31.415000915527344,146.6199951171875,118.0500030517578,169.3800048828125,40.65999984741211,45.540000915527344
2015-07-14,31.40250015258789,147.75,117.8499984741211,168.61000061035156,41.16999816894531,45.61999893188477
2015-07-15,31.70499992370605,146.88999938964844,118.3000030517578,168.52999877929688,41.13000106811523,45.7599983215332
2015-07-16,32.127498626708984,148.49000549316406,119.06999969482422,171.0,41.47999954223633,46.65999984741211
2015-07-17,32.404998779296875,146.83999633789062,118.86000061035156,172.50999450683594,41.25,46.61999893188477
2015-07-20,33.017501831054695,146.72000122070312,119.58000183105469,173.22000122070312,41.38000106811523,46.91999816894531
2015-07-21,32.6875,145.0,119.30999755859376,163.07000732421875,41.18999862670898,47.27999877929688
2015-07-22,31.30500030517578,146.47000122070312,119.33000183105469,160.35000610351562,40.900001525878906,45.540000915527344
2015-07-23,31.290000915527344,146.11000061035156,118.8000030517578,161.72999572753906,40.84000015258789,46.11000061035156
2015-07-24,31.125,144.05999755859375,118.91000366210938,159.75,40.43999862670898,45.93999862670898
2015-07-27,30.6924991607666,141.02999877929688,118.25,159.07000732421875,40.540000915527344,45.349998474121094
2015-07-28,30.84499931335449,141.80999755859375,118.45999908447266,160.0500030517578,40.54999923706055,45.34000015258789
2015-07-29,30.747499465942386,144.13999938964844,119.83999633789062,161.08999633789062,40.59000015258789,46.290000915527344
2015-07-30,30.59250068664551,143.00999450683594,120.02999877929688,160.9600067138672,40.560001373291016,46.88000106811523
2015-07-31,30.32500076293945,144.1699981689453,120.0,161.99000549316406,41.08000183105469,46.70000076293945
2015-08-03,29.61000061035156,143.69000244140625,121.12000274658205,158.7100067138672,41.540000915527344,46.81000137329102
2015-08-04,28.65999984741211,143.5399932861328,121.69000244140624,157.60000610351562,41.849998474121094,47.540000915527344
2015-08-05,28.85000038146973,144.9499969482422,110.52999877929688,157.89999389648438,42.11999893188477,47.58000183105469
2015-08-06,28.78249931335449,143.82000732421875,108.5500030517578,156.32000732421875,41.91999816894531,46.61999893188477
2015-08-07,28.8799991607666,142.4199981689453,109.3499984741211,155.1199951171875,41.77000045776367,46.7400016784668
2015-08-10,29.93000030517578,145.86000061035156,111.0,156.75,41.68000030517578,47.33000183105469
2015-08-11,28.372499465942386,144.0500030517578,108.0,155.50999450683594,41.47999954223633,46.40999984741211
2015-08-12,28.809999465942386,142.42999267578125,106.98999786376952,156.16000366210938,41.2599983215332,46.7400016784668
2015-08-13,28.78750038146973,144.80999755859375,107.5199966430664,155.07000732421875,41.099998474121094,46.72999954223633
2015-08-14,28.989999771118164,145.08999633789062,107.16000366210938,155.75,41.25,47.0
2015-08-17,29.290000915527344,144.44000244140625,109.0500030517578,156.30999755859375,41.349998474121094,47.31999969482422
